(17180, 0)
(12616, 0)
(17076, 0)
(21864, 0)
(4284, 0)
(8352, 0)
(14004, 0)
(6824, 0)
(24696, 0)
(1840, 0)
(12492, 0)
(8312, 0)
(25112, 0)
(6524, 0)
(9800, 0)
(6448, 0)
(2136, 0)
(24372, 0)
(17120, 0)
(6744, 0)
(11400, 0)
(15960, 0)
(22088, 0)
(22224, 0)
(12056, 0)
(23092, 0)
(15528, 0)
(25180, 0)
(25116, 0)
(17560, 0)
(10600, 0)
(9312, 0)
(3372, 0)
(23452, 0)
(23628, 0)
(2404, 0)
(25916, 0)
(888, 0)
(1520, 0)
(7888, 0)
(22108, 0)
(884, 0)
(3164, 0)
(20892, 0)
(3136, 0)
(11108, 0)
(1488, 0)
(24728, 0)
(3988, 0)
(8200, 0)
(11964, 0)
(18340, 0)
(16696, 0)
(11052, 0)
(26168, 0)
(16976, 0)
(2556, 0)
(80, 0)
(676, 0)
(13056, 0)
(5444, 0)
(2072, 0)
(2340, 0)
(8116, 0)
(21708, 0)
(17724, 0)
(15388, 0)
(10532, 0)
(4468, 0)
(21144, 0)
(15608, 0)
(18540, 0)
(11616, 0)
(3096, 0)
(4896, 0)
(13292, 0)
(8876, 0)
(4128, 0)
(20100, 0)
(15600, 0)
(3632, 0)
(22188, 0)
(17396, 0)
(20432, 0)
(2720, 0)
(17240, 0)
(10376, 0)
(20344, 0)
(19204, 0)
(23204, 0)
(5084, 0)
(11372, 0)
(21860, 0)
(4180, 0)
(2316, 0)
(25676, 0)
(5812, 0)
(24932, 0)
(21324, 0)
(25528, 0)
(8592, 0)
(6172, 0)
(7204, 0)
(17172, 0)
(4068, 0)
(9984, 0)
(4080, 0)
(19324, 0)
(9760, 0)
(1620, 0)
(15524, 0)
(26004, 0)
(19580, 0)
(1556, 0)
(12664, 0)
(5212, 0)
(6628, 0)
(19444, 0)
(10388, 0)
(14496, 0)
(2784, 0)
(21808, 0)
(2044, 0)
(16888, 0)
(23896, 0)
(7844, 0)
(6888, 0)
(11664, 0)
(7632, 0)
(5240, 0)
(18920, 0)
(13328, 0)
(3048, 0)
(1008, 0)
(11824, 0)
(20808, 0)
(17208, 0)
(312, 0)
(9964, 0)
(20668, 0)
(3996, 0)
(3068, 0)
(22244, 0)
(18088, 0)
(11812, 0)
(14932, 0)
(13496, 0)
(3716, 0)
(2388, 0)
(8680, 0)
(20952, 0)
(6264, 0)
(376, 0)
(16620, 0)
(23248, 0)
(10872, 0)
(10252, 0)
(16820, 0)
(24852, 0)
(13520, 0)
(19964, 0)
(1796, 0)
(19980, 0)
(7716, 0)
(8704, 0)
(11816, 0)
(3772, 0)
(23720, 0)
(18208, 0)
(15920, 0)
(1608, 0)
(25304, 0)
(14512, 0)
(25152, 0)
(2124, 0)
(13992, 0)
(13220, 0)
(22336, 0)
(23480, 0)
(23652, 0)
(8208, 0)
(15580, 0)
(9712, 0)
(24152, 0)
(5184, 0)
(15416, 0)
(6732, 0)
(24816, 0)
(17848, 0)
(19996, 0)
(380, 0)
(23264, 0)
(19464, 0)
(23968, 0)
(11132, 0)
(12980, 0)
(4164, 0)
(7956, 0)
(17800, 0)
(21184, 0)
(4364, 0)
(18592, 0)
(11216, 0)
(11892, 0)
(19924, 0)
(17156, 0)
(20196, 0)
(10096, 0)
(2076, 0)
(25572, 0)
(3076, 0)
(23856, 0)
(18552, 0)
(4712, 0)
(1656, 0)
(5828, 0)
(13164, 0)
(11788, 0)
(1092, 0)
(5740, 0)
(2504, 0)
(22964, 0)
(15516, 0)
(19004, 0)
(20552, 0)
(4040, 0)
(6748, 0)
(25660, 0)
(12472, 0)
(2560, 0)
(18668, 0)
(21508, 0)
(14540, 0)
(24444, 0)
(9184, 0)
(17588, 0)
(22428, 0)
(15188, 0)
(10004, 0)
(20052, 0)
(6364, 0)
(6008, 0)
(12256, 0)
(5488, 0)
(9832, 0)
(20716, 0)
(19164, 0)
(19060, 0)
(5116, 0)
(19080, 0)
(12380, 0)
(4724, 0)
(1124, 0)
(14324, 0)
(22100, 0)
(4960, 0)
(7524, 0)
(15372, 0)
(13636, 0)
(22528, 0)
(22376, 0)
(25540, 0)
(17764, 0)
(12320, 0)
(18344, 0)
(15172, 0)
(12860, 0)
(8308, 0)
(3516, 0)
(2984, 0)
(10564, 0)
(12040, 0)
(9128, 0)
(3312, 0)
(2476, 0)
(18984, 0)
(12884, 0)
(1116, 0)
(14872, 0)
(20316, 0)
(1436, 0)
(8768, 0)
(21340, 0)
(3684, 0)
(6376, 0)
(7824, 0)
(16336, 0)
(6808, 0)
(844, 0)
(1916, 0)
(20776, 0)
(12868, 0)
(19244, 0)
(5260, 0)
(2516, 0)
(13352, 0)
(19252, 0)
(17280, 0)
(20116, 0)
(9408, 0)
(23920, 0)
(21404, 0)
(20184, 0)
(16324, 0)
(232, 0)
(24204, 0)
(820, 0)
(3056, 0)
(8628, 0)
(22144, 0)
(13832, 0)
(6184, 0)
(4748, 0)
(21028, 0)
(19568, 0)
(18684, 0)
(5548, 0)
(25896, 0)
(11924, 0)
(10496, 0)
(19520, 0)
(23084, 0)
(22888, 0)
(2664, 0)
(22876, 0)
(12016, 0)
(17388, 0)
(9944, 0)
(18736, 0)
(20924, 0)
(15316, 0)
(800, 0)
(20260, 0)
(3196, 0)
(19612, 0)
(6056, 0)
(6280, 0)
(24280, 0)
(9092, 0)
(15616, 0)
(14976, 0)
(2212, 0)
(4380, 0)
(16756, 0)
(3100, 0)
(16332, 0)
(4704, 0)
(19380, 0)
(19140, 0)
(15196, 0)
(500, 0)
(8224, 0)
(396, 0)
(20328, 0)
(10684, 0)
(26092, 0)
(22848, 0)
(1048, 0)
(19800, 0)
(23416, 0)
(9892, 0)
(13664, 0)
(16940, 0)
(12696, 0)
(21220, 0)
(25868, 0)
(10148, 0)
(11328, 0)
(11284, 0)
(16216, 0)
(2936, 0)
(13404, 0)
(21152, 0)
(23412, 0)
(252, 0)
(10824, 0)
(4588, 0)
(24340, 0)
(17612, 0)
(16128, 0)
(13196, 0)
(1908, 0)
(8404, 0)
(17124, 0)
(164, 0)
(28, 0)
(7916, 0)
(4656, 0)
(18196, 0)
(11844, 0)
(18624, 0)
(1668, 0)
(2952, 0)
(11472, 0)
(12496, 0)
(17692, 0)
(20108, 0)
(18724, 0)
(7468, 0)
(17304, 0)
(14384, 0)
(16876, 0)
(24248, 0)
(20064, 0)
(23304, 0)
(14616, 0)
(19712, 0)
(21024, 0)
(19572, 0)
(11968, 0)
(25904, 0)
(17268, 0)
(6300, 0)
(5608, 0)
(15596, 0)
(5392, 0)
(8376, 0)
(880, 0)
(25668, 0)
(16124, 0)
(20424, 0)
(13712, 0)
(12296, 0)
(8452, 0)
(16872, 0)
(21660, 0)
(8728, 0)
(20644, 0)
(10476, 0)
(25628, 0)
(10996, 0)
(12268, 0)
(10656, 0)
(25080, 0)
(19316, 0)
(2200, 0)
(18972, 0)
(2568, 0)
(22920, 0)
(6012, 0)
(3188, 0)
(23064, 0)
(11012, 0)
(23880, 0)
(15108, 0)
(17740, 0)
(12324, 0)
(21944, 0)
(3052, 0)
(25516, 0)
(11148, 0)
(188, 0)
(4376, 0)
(10652, 0)
(2596, 0)
(25644, 0)
(10356, 0)
(1896, 0)
(4372, 0)
(10880, 0)
(10552, 0)
(9432, 0)
(11828, 0)
(14128, 0)
(2352, 0)
(6904, 0)
(200, 0)
(492, 0)
(6708, 0)
(9020, 0)
(9208, 0)
(18580, 0)
(20772, 0)
(10432, 0)
(2624, 0)
(15572, 0)
(7356, 0)
(5216, 0)
(25172, 0)
(17564, 0)
(20008, 0)
(3452, 0)
(5352, 0)
(17988, 0)
(2332, 0)
(21596, 0)
(18544, 0)
(12252, 0)
(22404, 0)
(10000, 0)
(11528, 0)
(15400, 0)
(23620, 0)
(7536, 0)
(1344, 0)
(1776, 0)
(15816, 0)
(13624, 0)
(5412, 0)
(6544, 0)
(12788, 0)
(20780, 0)
(22284, 0)
(19440, 0)
(4276, 0)
(1376, 0)
(7444, 0)
(14552, 0)
(19544, 0)
(22000, 0)
(25136, 0)
(348, 0)
(5660, 0)
(18884, 0)
(16648, 0)
(22696, 0)
(16568, 0)
(25236, 0)
(8732, 0)
(18996, 0)
(6156, 0)
(15712, 0)
(19596, 0)
(5144, 0)
(3292, 0)
(17956, 0)
(1292, 0)
(14840, 0)
(6648, 0)
(9732, 0)
(11572, 0)
(3948, 0)
(2184, 0)
(16040, 0)
(628, 0)
(20536, 0)
(25684, 0)
(14652, 0)
(21592, 0)
(9968, 0)
(10936, 0)
(15668, 0)
(19784, 0)
(25220, 0)
(26044, 0)
(2144, 0)
(3652, 0)
(6388, 0)
(7096, 0)
(14808, 0)
(25108, 0)
(6076, 0)
(12504, 0)
(864, 0)
(8128, 0)
(15208, 0)
(20636, 0)
(22744, 0)
(1028, 0)
(21100, 0)
(5468, 0)
(25648, 0)
(16068, 0)
(920, 0)
(19560, 0)
(23224, 0)
(13704, 0)
(8036, 0)
(6288, 0)
(8864, 0)
(16280, 0)
(10640, 0)
(11196, 0)
(6884, 0)
(10904, 0)
(21712, 0)
(13068, 0)
(15244, 0)
(21588, 0)
(3316, 0)
(4708, 0)
(5408, 0)
(8336, 0)
(24464, 0)
(12712, 0)
(20004, 0)
(19144, 0)
(10468, 0)
(19084, 0)
(748, 0)
(13364, 0)
(4036, 0)
(13032, 0)
(24148, 0)
(3200, 0)
(4264, 0)
(17468, 0)
(21684, 0)
(19216, 0)
(24332, 0)
(9188, 0)
(18784, 0)
(1104, 0)
(6896, 0)
(9736, 0)
(25852, 0)
(21800, 0)
(25844, 0)
(10024, 0)
(23216, 0)
(3844, 0)
(25204, 0)
(6864, 0)
(15688, 0)
(22692, 0)
(24252, 0)
(7592, 0)
(21560, 0)
(24160, 0)
(21696, 0)
(12192, 0)
(4988, 0)
(23168, 0)
(4272, 0)
(7596, 0)
(26196, 0)
(7072, 0)
(8064, 0)
(21584, 0)
(19528, 0)
(24412, 0)
(12940, 0)
(6380, 0)
(24032, 0)
(9216, 0)
(10412, 0)
(7588, 0)
(12676, 0)
(8972, 0)
(1696, 0)
(15664, 0)
(21344, 0)
(4148, 0)
(17248, 0)
(19900, 0)
(17984, 0)
(14868, 0)
(11028, 0)
(2712, 0)
(21468, 0)
(16608, 0)
(8184, 0)
(18288, 0)
(10792, 0)
(17696, 0)
(17308, 0)
(18144, 0)
(14600, 0)
(24592, 0)
(18612, 0)
(11820, 0)
(14664, 0)
(5268, 0)
(7452, 0)
(7572, 0)
(22720, 0)
(22312, 0)
(17116, 0)
(5164, 0)
(19168, 0)
(4484, 0)
(10352, 0)
(10500, 0)
(5960, 0)
(13616, 0)
(20532, 0)
(1728, 0)
(5656, 0)
(18488, 0)
(14176, 0)
(17884, 0)
(18628, 0)
(1356, 0)
(16676, 0)
(3980, 0)
(26020, 0)
(88, 0)
(23712, 0)
(6340, 0)
(9656, 0)
(20576, 0)
(22504, 0)
(24732, 0)
(7636, 0)
(25272, 0)
(11152, 0)
(1660, 0)
(23068, 0)
(23476, 0)
(24060, 0)
(8048, 0)
(25940, 0)
(15912, 0)
(6908, 0)
(25444, 0)
(25056, 0)
(9988, 0)
(14620, 0)
(4576, 0)
(18396, 0)
(6160, 0)
(26180, 0)
(15396, 0)
(23464, 0)
(9316, 0)
(360, 0)
(2304, 0)
(6064, 0)
(23648, 0)
(15568, 0)
(17688, 0)
(2356, 0)
(2452, 0)
(11944, 0)
(19248, 0)
(4640, 0)
(5632, 0)
(3752, 0)
(18276, 0)
(12308, 0)
(11468, 0)
(17804, 0)
(11016, 0)
(25596, 0)
(5668, 0)
(16932, 0)
(12312, 0)
(1836, 0)
(8400, 0)
(22048, 0)
(1280, 0)
(23424, 0)
(16728, 0)
(24504, 0)
(8976, 0)
(25176, 0)
(364, 0)
(20216, 0)
(4760, 0)
(24272, 0)
(372, 0)
(18152, 0)
(7384, 0)
(1992, 0)
(16708, 0)
(8340, 0)
(16496, 0)
(18256, 0)
(16348, 0)
(18788, 0)
(12612, 0)
(19208, 0)
(20560, 0)
(15192, 0)
(16624, 0)
(21156, 0)
(2620, 0)
(12160, 0)
(14648, 0)
(18772, 0)
(4552, 0)
(3852, 0)
(260, 0)
(5848, 0)
(21824, 0)
(20664, 0)
(8676, 0)
(8504, 0)
(9248, 0)
(16800, 0)
(19356, 0)
(15252, 0)
(21772, 0)
(26176, 0)
(9224, 0)
(4144, 0)
(18596, 0)
(13620, 0)
(24220, 0)
(16312, 0)
(15184, 0)
(15708, 0)
(17580, 0)
(18952, 0)
(23488, 0)
(21436, 0)
(16584, 0)
(18032, 0)
(5172, 0)
(11416, 0)
(23256, 0)
(26100, 0)
(19256, 0)
(2592, 0)
(8156, 0)
(2532, 0)
(10884, 0)
(18036, 0)
(7772, 0)
(22980, 0)
(17808, 0)
(16644, 0)
(24456, 0)
(18156, 0)
(23760, 0)
(4052, 0)
(17252, 0)
(11464, 0)
(13012, 0)
(4632, 0)
(17584, 0)
(24616, 0)
(20084, 0)
(400, 0)
(6576, 0)
(4488, 0)
(18688, 0)
(15160, 0)
(10672, 0)
(5840, 0)
(5636, 0)
(4288, 0)
(11280, 0)
(14132, 0)
(19940, 0)
(4828, 0)
(5404, 0)
(25436, 0)
(23864, 0)
(17828, 0)
(22464, 0)
(17192, 0)
(17592, 0)
(23420, 0)
(10896, 0)
(15200, 0)
(15148, 0)
(22324, 0)
(5432, 0)
(8920, 0)
(14096, 0)
(192, 0)
(12704, 0)
(19608, 0)
(16232, 0)
(12512, 0)
(24128, 0)
(3524, 0)
(14972, 0)
(23912, 0)
(8216, 0)
(13684, 0)
(5492, 0)
(3964, 0)
(12640, 0)
(1560, 0)
(21288, 0)
(2512, 0)
(13144, 0)
(5360, 0)
(16264, 0)
(320, 0)
(9392, 0)
(21032, 0)
(4428, 0)
(26132, 0)
(17924, 0)
(2328, 0)
(22032, 0)
(19548, 0)
(25856, 0)
(20568, 0)
(3532, 0)
(19064, 0)
(18388, 0)
(13864, 0)
(16108, 0)
(18052, 0)
(8888, 0)
(20956, 0)
(16576, 0)
(13036, 0)
(4196, 0)
(25664, 0)
(7024, 0)
(18720, 0)
(19892, 0)
(7324, 0)
(20000, 0)
(20320, 0)
(8372, 0)
(13628, 0)
(836, 0)
(11792, 0)
(8520, 0)
(11444, 0)
(1672, 0)
(24708, 0)
(23492, 0)
(12552, 0)
(1024, 0)
(4432, 0)
(6828, 0)
(5400, 0)
(1976, 0)
(23672, 0)
(8448, 0)
(2116, 0)
(1860, 0)
(3744, 0)
(17016, 0)
(6632, 0)
(12248, 0)
(16352, 0)
(20236, 0)
(10116, 0)
(17992, 0)
(23944, 0)
(24140, 0)
(17824, 0)
(3812, 0)
(3820, 0)
(3824, 0)
(6868, 0)
(6456, 0)
(18000, 0)
(17600, 0)
(18444, 0)
(15384, 0)
(2248, 0)
(2852, 0)
(128, 0)
(6920, 0)
(17936, 0)
(124, 0)
(18880, 0)
(7104, 0)
(8000, 0)
(23772, 0)
(3508, 0)
(9924, 0)
(4000, 0)
(6356, 0)
(22556, 0)
(24888, 0)
(19724, 0)
(8472, 0)
(5228, 0)
(18608, 0)
(22816, 0)
(13604, 0)
(7280, 0)
(4104, 0)
(6776, 0)
(12644, 0)
(22976, 0)
(25784, 0)
(20620, 0)
(18524, 0)
(10180, 0)
(21016, 0)
(17472, 0)
(22372, 0)
(23156, 0)
(23616, 0)
(19808, 0)
(7088, 0)
(10056, 0)
(2848, 0)
(13680, 0)
(3748, 0)
(15800, 0)
(12660, 0)
(6944, 0)
(14372, 0)
(8072, 0)
(25060, 0)
(7648, 0)
(25228, 0)
(1832, 0)
(9980, 0)
(5256, 0)
(9488, 0)
(3204, 0)
(20528, 0)
(24, 0)
(3280, 0)
(3876, 0)
(15972, 0)
(6176, 0)
(23240, 0)
(11120, 0)
(16340, 0)
(12460, 0)
(3388, 0)
(21544, 0)
(8672, 0)
(21832, 0)
(23812, 0)
(6024, 0)
(4116, 0)
(22728, 0)
(6316, 0)
(25496, 0)
(26048, 0)
(19880, 0)
(24820, 0)
(14844, 0)
(20332, 0)
(8824, 0)
(11612, 0)
(24944, 0)
(1404, 0)
(8512, 0)
(25492, 0)
(18908, 0)
(21548, 0)
(6532, 0)
(5056, 0)
(15248, 0)
(23300, 0)
(24960, 0)
(5364, 0)
(352, 0)
(1408, 0)
(16084, 0)
(12688, 0)
(1552, 0)
(15420, 0)
(21928, 0)
(16892, 0)
(25440, 0)
(12852, 0)
(5232, 0)
(19956, 0)
(9764, 0)
(832, 0)
(14340, 0)
(21848, 0)
(22320, 0)
(4836, 0)
(17464, 0)
