(21433, 0)
(17021, 0)
(5385, 0)
(197, 0)
(3721, 0)
(14781, 0)
(17721, 0)
(8925, 0)
(5953, 0)
(7069, 0)
(7209, 0)
(5425, 0)
(25069, 0)
(5901, 0)
(14033, 0)
(20149, 0)
(8301, 0)
(10081, 0)
(7885, 0)
(7801, 0)
(18521, 0)
(45, 0)
(11325, 0)
(25729, 0)
(21281, 0)
(22917, 0)
(22253, 0)
(20813, 0)
(19781, 0)
(8505, 0)
(9241, 0)
(23481, 0)
(22265, 0)
(20001, 0)
(5477, 0)
(13497, 0)
(25125, 0)
(12373, 0)
(24121, 0)
(15305, 0)
(23417, 0)
(12733, 0)
(14353, 0)
(25537, 0)
(10637, 0)
(22309, 0)
(15657, 0)
(22433, 0)
(23841, 0)
(24161, 0)
(12141, 0)
(21549, 0)
(4485, 0)
(11093, 0)
(4713, 0)
(7277, 0)
(9517, 0)
(20169, 0)
(10317, 0)
(17161, 0)
(17453, 0)
(20765, 0)
(21089, 0)
(15321, 0)
(9125, 0)
(12017, 0)
(12161, 0)
(11293, 0)
(3113, 0)
(7105, 0)
(20373, 0)
(23909, 0)
(3821, 0)
(12545, 0)
(6629, 0)
(4013, 0)
(15973, 0)
(18549, 0)
(22457, 0)
(3677, 0)
(21697, 0)
(12689, 0)
(12337, 0)
(19877, 0)
(23465, 0)
(8045, 0)
(15829, 0)
(13493, 0)
(16333, 0)
(23477, 0)
(5225, 0)
(3193, 0)
(22421, 0)
(3849, 0)
(13385, 0)
(4017, 0)
(593, 0)
(21777, 0)
(10597, 0)
(17149, 0)
(23901, 0)
(3033, 0)
(9893, 0)
(1149, 0)
(18373, 0)
(15905, 0)
(17797, 0)
(16261, 0)
(19445, 0)
(16281, 0)
(25405, 0)
(1669, 0)
(25225, 0)
(11785, 0)
(3845, 0)
(18453, 0)
(245, 0)
(12101, 0)
(20613, 0)
(19457, 0)
(14165, 0)
(25957, 0)
(22129, 0)
(25321, 0)
(9485, 0)
(14149, 0)
(7725, 0)
(13501, 0)
(5361, 0)
(24385, 0)
(17113, 0)
(11861, 0)
(22245, 0)
(9649, 0)
(4633, 0)
(7625, 0)
(21017, 0)
(5601, 0)
(9265, 0)
(15365, 0)
(18037, 0)
(925, 0)
(1685, 0)
(5849, 0)
(14933, 0)
(10657, 0)
(16389, 0)
(20557, 0)
(11125, 0)
(23529, 0)
(25569, 0)
(22953, 0)
(11629, 0)
(18973, 0)
(2193, 0)
(14345, 0)
(9441, 0)
(16109, 0)
(17001, 0)
(18013, 0)
(1045, 0)
(18297, 0)
(10253, 0)
(8369, 0)
(12641, 0)
(23297, 0)
(1373, 0)
(7245, 0)
(2997, 0)
(3681, 0)
(2185, 0)
(21929, 0)
(21149, 0)
(23485, 0)
(1073, 0)
(13153, 0)
(19493, 0)
(23149, 0)
(2917, 0)
(18217, 0)
(13801, 0)
(9769, 0)
(22489, 0)
(16817, 0)
(4877, 0)
(10381, 0)
(22721, 0)
(12313, 0)
(4525, 0)
(6337, 0)
(18105, 0)
(16013, 0)
(5957, 0)
(11233, 0)
(18397, 0)
(25541, 0)
(25557, 0)
(17933, 0)
(6465, 0)
(25053, 0)
(5825, 0)
(9413, 0)
(1613, 0)
(15217, 0)
(16505, 0)
(22765, 0)
(21621, 0)
(24877, 0)
(11213, 0)
(18557, 0)
(19909, 0)
(24765, 0)
(24097, 0)
(2593, 0)
(10433, 0)
(15253, 0)
(23681, 0)
(15325, 0)
(26173, 0)
(9269, 0)
(20641, 0)
(15081, 0)
(25209, 0)
(19489, 0)
(5529, 0)
(3977, 0)
(161, 0)
(3105, 0)
(21821, 0)
(19013, 0)
(7985, 0)
(21401, 0)
(9773, 0)
(4125, 0)
(8517, 0)
(12365, 0)
(1405, 0)
(5485, 0)
(16521, 0)
(20517, 0)
(17465, 0)
(14809, 0)
(4377, 0)
(14369, 0)
(13673, 0)
(21321, 0)
(18585, 0)
(13641, 0)
(11577, 0)
(11537, 0)
(3501, 0)
(19501, 0)
(14089, 0)
(4293, 0)
(24489, 0)
(21629, 0)
(12389, 0)
(13485, 0)
(281, 0)
(12085, 0)
(17141, 0)
(1653, 0)
(14869, 0)
(24057, 0)
(4033, 0)
(19585, 0)
(4793, 0)
(20553, 0)
(11929, 0)
(9785, 0)
(12553, 0)
(5241, 0)
(14325, 0)
(18621, 0)
(9913, 0)
(9037, 0)
(7853, 0)
(5081, 0)
(8877, 0)
(23145, 0)
(12781, 0)
(1109, 0)
(19997, 0)
(13705, 0)
(6973, 0)
(7125, 0)
(25661, 0)
(15821, 0)
(5125, 0)
(12637, 0)
(15005, 0)
(8721, 0)
(18685, 0)
(3265, 0)
(15625, 0)
(20781, 0)
(9325, 0)
(12321, 0)
(17121, 0)
(1857, 0)
(12053, 0)
(24957, 0)
(16853, 0)
(8557, 0)
(7053, 0)
(7877, 0)
(18189, 0)
(1821, 0)
(6305, 0)
(16953, 0)
(12065, 0)
(10133, 0)
(20341, 0)
(18721, 0)
(11197, 0)
(20953, 0)
(25449, 0)
(17681, 0)
(7025, 0)
(24597, 0)
(13013, 0)
(22693, 0)
(7861, 0)
(21221, 0)
(17297, 0)
(6533, 0)
(12049, 0)
(21125, 0)
(12425, 0)
(10897, 0)
(25565, 0)
(6641, 0)
(21409, 0)
(8053, 0)
(8193, 0)
(5577, 0)
(23881, 0)
(921, 0)
(8069, 0)
(16485, 0)
(12617, 0)
(23741, 0)
(345, 0)
(85, 0)
(12045, 0)
(15485, 0)
(19697, 0)
(13625, 0)
(4081, 0)
(21853, 0)
(16357, 0)
(25777, 0)
(17861, 0)
(253, 0)
(22993, 0)
(6813, 0)
(3725, 0)
(23945, 0)
(12797, 0)
(21341, 0)
(20129, 0)
(23429, 0)
(16729, 0)
(24293, 0)
(22609, 0)
(8801, 0)
(11285, 0)
(12193, 0)
(24713, 0)
(953, 0)
(24601, 0)
(21313, 0)
(7533, 0)
(8437, 0)
(16837, 0)
(20101, 0)
(15793, 0)
(15917, 0)
(11865, 0)
(25785, 0)
(1101, 0)
(24705, 0)
(6229, 0)
(11405, 0)
(11009, 0)
(20157, 0)
(13205, 0)
(7013, 0)
(17345, 0)
(12165, 0)
(16941, 0)
(19313, 0)
(18597, 0)
(5545, 0)
(15125, 0)
(19301, 0)
(2049, 0)
(6037, 0)
(3073, 0)
(8441, 0)
(20053, 0)
(3321, 0)
(16621, 0)
(14661, 0)
(25853, 0)
(25, 0)
(11621, 0)
(18677, 0)
(24841, 0)
(21317, 0)
(2993, 0)
(4493, 0)
(1321, 0)
(18245, 0)
(19961, 0)
(16765, 0)
(10445, 0)
(2085, 0)
(6389, 0)
(4141, 0)
(12041, 0)
(17289, 0)
(23693, 0)
(16945, 0)
(3553, 0)
(19557, 0)
(1029, 0)
(26065, 0)
(833, 0)
(869, 0)
(14709, 0)
(11557, 0)
(12701, 0)
(3173, 0)
(25229, 0)
(4021, 0)
(6161, 0)
(6073, 0)
(17817, 0)
(7857, 0)
(853, 0)
(14841, 0)
(2485, 0)
(25589, 0)
(7317, 0)
(25917, 0)
(20489, 0)
(409, 0)
(25849, 0)
(25829, 0)
(8077, 0)
(10041, 0)
(4513, 0)
(2117, 0)
(5353, 0)
(23153, 0)
(19089, 0)
(21809, 0)
(15609, 0)
(21177, 0)
(14181, 0)
(4673, 0)
(7541, 0)
(17665, 0)
(17729, 0)
(18681, 0)
(7045, 0)
(17157, 0)
(23093, 0)
(24101, 0)
(15357, 0)
(18913, 0)
(22321, 0)
(941, 0)
(20421, 0)
(4641, 0)
(17937, 0)
(15681, 0)
(16553, 0)
(8869, 0)
(1985, 0)
(10153, 0)
(12709, 0)
(26157, 0)
(22233, 0)
(20569, 0)
(18193, 0)
(17585, 0)
(7957, 0)
(1353, 0)
(4765, 0)
(4825, 0)
(9593, 0)
(15181, 0)
(4117, 0)
(14541, 0)
(18209, 0)
(17277, 0)
(17461, 0)
(385, 0)
(12849, 0)
(2001, 0)
(373, 0)
(25089, 0)
(8641, 0)
(23653, 0)
(309, 0)
(6913, 0)
(2797, 0)
(3185, 0)
(15197, 0)
(9937, 0)
(15913, 0)
(21657, 0)
(21613, 0)
(19945, 0)
(9021, 0)
(24861, 0)
(22197, 0)
(1281, 0)
(3653, 0)
(21293, 0)
(6185, 0)
(19605, 0)
(2661, 0)
(24845, 0)
(18233, 0)
(12453, 0)
(17953, 0)
(8593, 0)
(22021, 0)
(22105, 0)
(5605, 0)
(22725, 0)
(18669, 0)
(25545, 0)
(113, 0)
(23989, 0)
(14009, 0)
(7357, 0)
(10477, 0)
(3877, 0)
(9397, 0)
(11445, 0)
(18185, 0)
(21861, 0)
(22741, 0)
(1289, 0)
(4365, 0)
(23809, 0)
(11841, 0)
(1229, 0)
(9993, 0)
(12409, 0)
(5109, 0)
(15585, 0)
(16565, 0)
(205, 0)
(22929, 0)
(21297, 0)
(22377, 0)
(13029, 0)
(5629, 0)
(17385, 0)
(13333, 0)
(11969, 0)
(7481, 0)
(18381, 0)
(10765, 0)
(5365, 0)
(18065, 0)
(25597, 0)
(10341, 0)
(15209, 0)
(19509, 0)
(4273, 0)
(21705, 0)
(6265, 0)
(17293, 0)
(2465, 0)
(24133, 0)
(7645, 0)
(16225, 0)
(2293, 0)
(19641, 0)
(3989, 0)
(1105, 0)
(8589, 0)
(17981, 0)
(14985, 0)
(9249, 0)
(12885, 0)
(15173, 0)
(15189, 0)
(19705, 0)
(21825, 0)
(23757, 0)
(2877, 0)
(5769, 0)
(9053, 0)
(1093, 0)
(11461, 0)
(6941, 0)
(20261, 0)
(1589, 0)
(5661, 0)
(19525, 0)
(16065, 0)
(13989, 0)
(5505, 0)
(16177, 0)
(1981, 0)
(18625, 0)
(10677, 0)
(17865, 0)
(24885, 0)
(10517, 0)
(25201, 0)
(25189, 0)
(17137, 0)
(13, 0)
(3037, 0)
(25057, 0)
(19093, 0)
(6421, 0)
(5137, 0)
(11017, 0)
(7597, 0)
(25609, 0)
(2009, 0)
(23509, 0)
(1013, 0)
(11613, 0)
(23805, 0)
(19609, 0)
(8737, 0)
(16213, 0)
(8305, 0)
(13357, 0)
(18633, 0)
(7717, 0)
(25205, 0)
(9597, 0)
(16545, 0)
(5441, 0)
(11593, 0)
(10513, 0)
(6009, 0)
(22493, 0)
(7477, 0)
(19257, 0)
(22961, 0)
(93, 0)
(17389, 0)
(13749, 0)
(12121, 0)
(19941, 0)
(3633, 0)
(17401, 0)
(19433, 0)
(13177, 0)
(1829, 0)
(13325, 0)
(8857, 0)
(8261, 0)
(937, 0)
(10805, 0)
(22285, 0)
(5409, 0)
(2761, 0)
(24453, 0)
(1561, 0)
(2169, 0)
(5209, 0)
(141, 0)
(26181, 0)
(16717, 0)
(21309, 0)
(24341, 0)
(8349, 0)
(1549, 0)
(2557, 0)
(5773, 0)
(2385, 0)
(2981, 0)
(12369, 0)
(9133, 0)
(6669, 0)
(9865, 0)
(20033, 0)
(8449, 0)
(11037, 0)
(4289, 0)
(10501, 0)
(717, 0)
(11109, 0)
(8625, 0)
(13369, 0)
(6317, 0)
(13521, 0)
(11721, 0)
(15221, 0)
(14037, 0)
(18745, 0)
(5717, 0)
(23461, 0)
(22937, 0)
(18581, 0)
(1817, 0)
(16513, 0)
(15617, 0)
(21593, 0)
(22325, 0)
(2409, 0)
(24001, 0)
(12749, 0)
(2201, 0)
(23161, 0)
(7309, 0)
(8457, 0)
(17189, 0)
(13677, 0)
(20533, 0)
(23513, 0)
(12157, 0)
(15641, 0)
(9713, 0)
(21101, 0)
(20793, 0)
(9149, 0)
(5533, 0)
(6081, 0)
(9273, 0)
(23621, 0)
(19741, 0)
(19801, 0)
(8705, 0)
(21497, 0)
(25181, 0)
(18237, 0)
(1989, 0)
(20257, 0)
(17785, 0)
(5181, 0)
(365, 0)
(24029, 0)
(3293, 0)
(7197, 0)
(9869, 0)
(15245, 0)
(15457, 0)
(15933, 0)
(18225, 0)
(19645, 0)
(8161, 0)
(19109, 0)
(4685, 0)
(16349, 0)
(11121, 0)
(3297, 0)
(17997, 0)
(22369, 0)
(1125, 0)
(10561, 0)
(3377, 0)
(6737, 0)
(1265, 0)
(3825, 0)
(20893, 0)
(15717, 0)
(12865, 0)
(5065, 0)
(4777, 0)
(24169, 0)
(17249, 0)
(5057, 0)
(4625, 0)
(18161, 0)
(1493, 0)
(14153, 0)
(4269, 0)
(20253, 0)
(749, 0)
(20433, 0)
(26013, 0)
(20305, 0)
(22269, 0)
(26193, 0)
(10549, 0)
(3685, 0)
(6513, 0)
(16801, 0)
(10969, 0)
(12645, 0)
(8553, 0)
(20089, 0)
(19569, 0)
(8153, 0)
(22605, 0)
(23225, 0)
(13389, 0)
(8881, 0)
(7281, 0)
(5497, 0)
(12113, 0)
(15589, 0)
(17825, 0)
(8185, 0)
(17821, 0)
(18337, 0)
(18613, 0)
(25585, 0)
(10497, 0)
(4301, 0)
(23673, 0)
(23721, 0)
(21653, 0)
(3873, 0)
(65, 0)
(9093, 0)
(19809, 0)
(9313, 0)
(19221, 0)
(21949, 0)
(5697, 0)
(13717, 0)
(97, 0)
(9025, 0)
(13649, 0)
(25289, 0)
(3773, 0)
(4425, 0)
(22381, 0)
(16749, 0)
(14317, 0)
(17173, 0)
(12149, 0)
(16433, 0)
(369, 0)
(2613, 0)
(15413, 0)
(11141, 0)
(5445, 0)
(25553, 0)
(13837, 0)
(2457, 0)
(15805, 0)
(19677, 0)
(24617, 0)
(4353, 0)
(17537, 0)
(2073, 0)
(14969, 0)
(9209, 0)
(17237, 0)
(17233, 0)
(9217, 0)
(16265, 0)
(1025, 0)
(24477, 0)
(4249, 0)
(15329, 0)
(19145, 0)
(11561, 0)
(11465, 0)
(22837, 0)
(17089, 0)
(15145, 0)
(23241, 0)
(22149, 0)
(7109, 0)
(1621, 0)
(21029, 0)
(3917, 0)
(19325, 0)
(1825, 0)
(21157, 0)
(17337, 0)
(16393, 0)
(9717, 0)
(20217, 0)
(16881, 0)
(8973, 0)
(5673, 0)
(11641, 0)
(17125, 0)
(22729, 0)
(2805, 0)
(4265, 0)
(2505, 0)
(885, 0)
(24589, 0)
(25977, 0)
(14621, 0)
(3449, 0)
(9921, 0)
(14357, 0)
(17581, 0)
(193, 0)
(6541, 0)
(5853, 0)
(1841, 0)
(2773, 0)
(6529, 0)
(4213, 0)
(6825, 0)
(23553, 0)
(15977, 0)
(26141, 0)
(12473, 0)
(18741, 0)
(15685, 0)
(22497, 0)
(8969, 0)
(6301, 0)
(12801, 0)
(21169, 0)
(18605, 0)
(16957, 0)
(3853, 0)
(20317, 0)
(8629, 0)
(10825, 0)
(24129, 0)
(4433, 0)
(18145, 0)
(15401, 0)
(22109, 0)
(4245, 0)
(19553, 0)
(17393, 0)
(18417, 0)
(8037, 0)
(5417, 0)
(20513, 0)
(2341, 0)
(14157, 0)
(11965, 0)
(20645, 0)
(81, 0)
(8725, 0)
(17017, 0)
(7573, 0)
(22225, 0)
(11053, 0)
(24593, 0)
(8541, 0)
(15553, 0)
(269, 0)
(19613, 0)
(13321, 0)
(16609, 0)
(5481, 0)
(20065, 0)
(5465, 0)
(18141, 0)
(9189, 0)
(9765, 0)
(18125, 0)
(15665, 0)
(10925, 0)
(21665, 0)
(2713, 0)
(1157, 0)
(8549, 0)
(5469, 0)
(4181, 0)
(14377, 0)
(17341, 0)
(9433, 0)
(1293, 0)
(2621, 0)
(6525, 0)
(7525, 0)
(14373, 0)
(22901, 0)
(16937, 0)
(12981, 0)
(677, 0)
(8409, 0)
(20173, 0)
(25721, 0)
(16877, 0)
(7601, 0)
(15073, 0)
(4781, 0)
(21713, 0)
(20925, 0)
(22645, 0)
(8513, 0)
(7093, 0)
(573, 0)
(23385, 0)
(15941, 0)
(20853, 0)
(19581, 0)
(8717, 0)
(7585, 0)
(8669, 0)
(19161, 0)
(1897, 0)
(2561, 0)
(13481, 0)
(1969, 0)
(24141, 0)
(20309, 0)
(19881, 0)
(22189, 0)
(1793, 0)
(4261, 0)
(10881, 0)
(21165, 0)
(18941, 0)
(24733, 0)
(18909, 0)
(25217, 0)
(4773, 0)
(4705, 0)
(4989, 0)
(7265, 0)
(22621, 0)
(19081, 0)
(21205, 0)
(21289, 0)
(11401, 0)
(19469, 0)
(20805, 0)
(23577, 0)
(23649, 0)
(19545, 0)
(2749, 0)
(4189, 0)
(5829, 0)
(8049, 0)
(20949, 0)
(15161, 0)
(18905, 0)
(733, 0)
(321, 0)
(11609, 0)
(14385, 0)
(5257, 0)
(15301, 0)
(10601, 0)
(7485, 0)
(9389, 0)
(20333, 0)
(6701, 0)
(7769, 0)
(4469, 0)
(12861, 0)
(14497, 0)
(15669, 0)
(26021, 0)
(12745, 0)
(20233, 0)
(20537, 0)
(3053, 0)
(2329, 0)
(23713, 0)
(11713, 0)
(13413, 0)
(2249, 0)
(6077, 0)
(19473, 0)
(4037, 0)
(3197, 0)
(25649, 0)
(16353, 0)
(5261, 0)
(29, 0)
(16649, 0)
(11829, 0)
(16889, 0)
(6905, 0)
(14865, 0)
(165, 0)
(2309, 0)
(25937, 0)
(1341, 0)
(5973, 0)
(18489, 0)
(3965, 0)
(16129, 0)
(357, 0)
(12213, 0)
(11893, 0)
(17569, 0)
(25437, 0)
(5061, 0)
(22577, 0)
(14845, 0)
(19521, 0)
(2785, 0)
(10117, 0)
(19957, 0)
(11113, 0)
